;obstype@body;codetype@body;entryno@body;varno@body;date@hdr;time@hdr;stalt@hdr;statid@hdr;obstype@hdr;codetype@hdr;source@hdr;groupid@hdr;reportype@hdr;class@desc;type@desc;stream@desc;expver@desc;levtype@desc;andate@desc;antime@desc;lat@hdr;lon@hdr;obsvalue@body;stationid@hdr
35592;15;187;1;58;20150702;2100;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150702;2100;52.378;4.8942;77.0;Ams01
35640;15;187;1;58;20150702;2200;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150702;2200;52.378;4.8942;70.7;Ams01
35688;15;187;1;58;20150702;2300;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150702;2300;52.378;4.8942;69.9;Ams01
35736;15;187;1;58;20150703;0;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150703;0;52.378;4.8942;70.9;Ams01
35784;15;187;1;58;20150703;100;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150703;100;52.378;4.8942;70.3;Ams01
35832;15;187;1;58;20150703;200;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150703;200;52.378;4.8942;73.2;Ams01
35880;15;187;1;58;20150703;300;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150703;300;52.378;4.8942;74.8;Ams01
35928;15;187;1;58;20150703;400;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150703;400;52.378;4.8942;73.5;Ams01
35976;15;187;1;58;20150703;500;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150703;500;52.378;4.8942;70.0;Ams01
36024;15;187;1;58;20150703;600;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150703;600;52.378;4.8942;69.3;Ams01
36072;15;187;1;58;20150703;700;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150703;700;52.378;4.8942;65.7;Ams01
36120;15;187;1;58;20150703;800;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150703;800;52.378;4.8942;60.9;Ams01
36168;15;187;1;58;20150703;900;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150703;900;52.378;4.8942;59.6;Ams01
36216;15;187;1;58;20150703;1000;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150703;1000;52.378;4.8942;58.9;Ams01
36264;15;187;1;58;20150703;1100;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150703;1100;52.378;4.8942;56.6;Ams01
36312;15;187;1;58;20150703;1200;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150703;1200;52.378;4.8942;57.3;Ams01
36360;15;187;1;58;20150703;1300;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150703;1300;52.378;4.8942;60.9;Ams01
36408;15;187;1;58;20150703;1400;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150703;1400;52.378;4.8942;57.8;Ams01
36456;15;187;1;58;20150703;1500;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150703;1500;52.378;4.8942;56.2;Ams01
36504;15;187;1;58;20150703;1600;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150703;1600;52.378;4.8942;59.4;Ams01
36552;15;187;1;58;20150703;1700;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150703;1700;52.378;4.8942;64.9;Ams01
36600;15;187;1;58;20150703;1800;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150703;1800;52.378;4.8942;70.1;Ams01
36648;15;187;1;58;20150703;1900;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150703;1900;52.378;4.8942;73.5;Ams01
36696;15;187;1;58;20150703;2000;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150703;2000;52.378;4.8942;74.6;Ams01
36744;15;187;1;58;20150703;2100;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150703;2100;52.378;4.8942;74.8;Ams01
36792;15;187;1;58;20150703;2200;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150703;2200;52.378;4.8942;77.4;Ams01
36840;15;187;1;58;20150703;2300;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150703;2300;52.378;4.8942;78.7;Ams01
36888;15;187;1;58;20150704;0;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150704;0;52.378;4.8942;79.1;Ams01
36936;15;187;1;58;20150704;100;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150704;100;52.378;4.8942;78.6;Ams01
36984;15;187;1;58;20150704;200;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150704;200;52.378;4.8942;77.9;Ams01
37032;15;187;1;58;20150704;300;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150704;300;52.378;4.8942;78.0;Ams01
37080;15;187;1;58;20150704;400;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150704;400;52.378;4.8942;76.4;Ams01
37128;15;187;1;58;20150704;500;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150704;500;52.378;4.8942;71.1;Ams01
37176;15;187;1;58;20150704;600;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150704;600;52.378;4.8942;67.0;Ams01
37224;15;187;1;58;20150704;700;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150704;700;52.378;4.8942;62.1;Ams01
37272;15;187;1;58;20150704;800;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150704;800;52.378;4.8942;57.7;Ams01
37320;15;187;1;58;20150704;900;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150704;900;52.378;4.8942;56.1;Ams01
37368;15;187;1;58;20150704;1000;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150704;1000;52.378;4.8942;58.6;Ams01
37416;15;187;1;58;20150704;1100;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150704;1100;52.378;4.8942;55.9;Ams01
37464;15;187;1;58;20150704;1200;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150704;1200;52.378;4.8942;55.9;Ams01
37512;15;187;1;58;20150704;1300;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150704;1300;52.378;4.8942;52.0;Ams01
37560;15;187;1;58;20150704;1400;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150704;1400;52.378;4.8942;49.0;Ams01
37608;15;187;1;58;20150704;1500;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150704;1500;52.378;4.8942;55.2;Ams01
37656;15;187;1;58;20150704;1600;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150704;1600;52.378;4.8942;61.2;Ams01
37704;15;187;1;58;20150704;1700;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150704;1700;52.378;4.8942;63.2;Ams01
37752;15;187;1;58;20150704;1800;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150704;1800;52.378;4.8942;64.6;Ams01
37800;15;187;1;58;20150704;1900;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150704;1900;52.378;4.8942;65.4;Ams01
37848;15;187;1;58;20150704;2000;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150704;2000;52.378;4.8942;65.8;Ams01
37896;15;187;1;58;20150704;2100;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150704;2100;52.378;4.8942;67.7;Ams01
37944;15;187;1;58;20150704;2200;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150704;2200;52.378;4.8942;69.2;Ams01
37992;15;187;1;58;20150704;2300;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150704;2300;52.378;4.8942;69.9;Ams01
38040;15;187;1;58;20150705;0;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150705;0;52.378;4.8942;70.1;Ams01
38088;15;187;1;58;20150705;100;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150705;100;52.378;4.8942;69.0;Ams01
38136;15;187;1;58;20150705;200;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150705;200;52.378;4.8942;70.0;Ams01
38184;15;187;1;58;20150705;300;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150705;300;52.378;4.8942;71.0;Ams01
38232;15;187;1;58;20150705;400;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150705;400;52.378;4.8942;70.0;Ams01
38280;15;187;1;58;20150705;500;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150705;500;52.378;4.8942;66.9;Ams01
38328;15;187;1;58;20150705;600;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150705;600;52.378;4.8942;63.2;Ams01
38376;15;187;1;58;20150705;700;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150705;700;52.378;4.8942;59.3;Ams01
38424;15;187;1;58;20150705;800;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150705;800;52.378;4.8942;64.3;Ams01
38472;15;187;1;58;20150705;900;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150705;900;52.378;4.8942;62.4;Ams01
38520;15;187;1;58;20150705;1000;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150705;1000;52.378;4.8942;58.1;Ams01
38568;15;187;1;58;20150705;1100;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150705;1100;52.378;4.8942;56.6;Ams01
38616;15;187;1;58;20150705;1200;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150705;1200;52.378;4.8942;68.9;Ams01
38664;15;187;1;58;20150705;1300;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150705;1300;52.378;4.8942;75.4;Ams01
38712;15;187;1;58;20150705;1400;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150705;1400;52.378;4.8942;83.9;Ams01
38760;15;187;1;58;20150705;1500;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150705;1500;52.378;4.8942;77.4;Ams01
38808;15;187;1;58;20150705;1600;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150705;1600;52.378;4.8942;67.8;Ams01
38856;15;187;1;58;20150705;1700;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150705;1700;52.378;4.8942;65.9;Ams01
38904;15;187;1;58;20150705;1800;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150705;1800;52.378;4.8942;69.9;Ams01
38952;15;187;1;58;20150705;1900;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150705;1900;52.378;4.8942;74.2;Ams01
39000;15;187;1;58;20150705;2000;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150705;2000;52.378;4.8942;77.5;Ams01
39048;15;187;1;58;20150705;2100;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150705;2100;52.378;4.8942;79.8;Ams01
39096;15;187;1;58;20150705;2200;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150705;2200;52.378;4.8942;78.5;Ams01
39144;15;187;1;58;20150705;2300;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150705;2300;52.378;4.8942;79.0;Ams01
39192;15;187;1;58;20150706;0;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150706;0;52.378;4.8942;75.5;Ams01
39240;15;187;1;58;20150706;100;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150706;100;52.378;4.8942;72.3;Ams01
39288;15;187;1;58;20150706;200;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150706;200;52.378;4.8942;75.8;Ams01
39336;15;187;1;58;20150706;300;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150706;300;52.378;4.8942;76.3;Ams01
39384;15;187;1;58;20150706;400;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150706;400;52.378;4.8942;73.7;Ams01
39432;15;187;1;58;20150706;500;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150706;500;52.378;4.8942;70.9;Ams01
39480;15;187;1;58;20150706;600;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150706;600;52.378;4.8942;67.2;Ams01
39528;15;187;1;58;20150706;700;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150706;700;52.378;4.8942;64.7;Ams01
39576;15;187;1;58;20150706;800;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150706;800;52.378;4.8942;62.9;Ams01
39624;15;187;1;58;20150706;900;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150706;900;52.378;4.8942;60.7;Ams01
39672;15;187;1;58;20150706;1000;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150706;1000;52.378;4.8942;57.4;Ams01
39720;15;187;1;58;20150706;1100;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150706;1100;52.378;4.8942;54.6;Ams01
39768;15;187;1;58;20150706;1200;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150706;1200;52.378;4.8942;51.3;Ams01
39816;15;187;1;58;20150706;1300;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150706;1300;52.378;4.8942;49.7;Ams01
39864;15;187;1;58;20150706;1400;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150706;1400;52.378;4.8942;50.7;Ams01
39912;15;187;1;58;20150706;1500;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150706;1500;52.378;4.8942;55.0;Ams01
39960;15;187;1;58;20150706;1600;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150706;1600;52.378;4.8942;56.2;Ams01
40008;15;187;1;58;20150706;1700;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150706;1700;52.378;4.8942;55.1;Ams01
40056;15;187;1;58;20150706;1800;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150706;1800;52.378;4.8942;53.6;Ams01
40104;15;187;1;58;20150706;1900;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150706;1900;52.378;4.8942;54.9;Ams01
40152;15;187;1;58;20150706;2000;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150706;2000;52.378;4.8942;55.3;Ams01
40200;15;187;1;58;20150706;2100;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150706;2100;52.378;4.8942;57.4;Ams01
40248;15;187;1;58;20150706;2200;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150706;2200;52.378;4.8942;58.8;Ams01
40296;15;187;1;58;20150706;2300;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150706;2300;52.378;4.8942;64.3;Ams01
40344;15;187;1;58;20150707;0;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150707;0;52.378;4.8942;66.9;Ams01
40392;15;187;1;58;20150707;100;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150707;100;52.378;4.8942;67.2;Ams01
40440;15;187;1;58;20150707;200;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150707;200;52.378;4.8942;68.4;Ams01
40488;15;187;1;58;20150707;300;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150707;300;52.378;4.8942;68.5;Ams01
40536;15;187;1;58;20150707;400;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150707;400;52.378;4.8942;65.4;Ams01
40584;15;187;1;58;20150707;500;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150707;500;52.378;4.8942;62.5;Ams01
40632;15;187;1;58;20150707;600;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150707;600;52.378;4.8942;57.5;Ams01
40680;15;187;1;58;20150707;700;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150707;700;52.378;4.8942;51.7;Ams01
40728;15;187;1;58;20150707;800;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150707;800;52.378;4.8942;50.5;Ams01
40776;15;187;1;58;20150707;900;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150707;900;52.378;4.8942;53.7;Ams01
40824;15;187;1;58;20150707;1000;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150707;1000;52.378;4.8942;56.1;Ams01
40872;15;187;1;58;20150707;1100;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150707;1100;52.378;4.8942;59.1;Ams01
40920;15;187;1;58;20150707;1200;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150707;1200;52.378;4.8942;55.6;Ams01
40968;15;187;1;58;20150707;1300;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150707;1300;52.378;4.8942;57.2;Ams01
41016;15;187;1;58;20150707;1400;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150707;1400;52.378;4.8942;61.0;Ams01
41064;15;187;1;58;20150707;1500;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150707;1500;52.378;4.8942;59.4;Ams01
41112;15;187;1;58;20150707;1600;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150707;1600;52.378;4.8942;55.4;Ams01
41160;15;187;1;58;20150707;1700;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150707;1700;52.378;4.8942;59.2;Ams01
41208;15;187;1;58;20150707;1800;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150707;1800;52.378;4.8942;65.3;Ams01
41256;15;187;1;58;20150707;1900;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150707;1900;52.378;4.8942;68.5;Ams01
41304;15;187;1;58;20150707;2000;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150707;2000;52.378;4.8942;71.5;Ams01
41352;15;187;1;58;20150707;2100;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150707;2100;52.378;4.8942;71.8;Ams01
41400;15;187;1;58;20150707;2200;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150707;2200;52.378;4.8942;72.1;Ams01
41448;15;187;1;58;20150707;2300;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150707;2300;52.378;4.8942;66.7;Ams01
41496;15;187;1;58;20150708;0;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150708;0;52.378;4.8942;63.2;Ams01
41544;15;187;1;58;20150708;100;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150708;100;52.378;4.8942;64.6;Ams01
41592;15;187;1;58;20150708;200;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150708;200;52.378;4.8942;66.0;Ams01
41640;15;187;1;58;20150708;300;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150708;300;52.378;4.8942;67.3;Ams01
41688;15;187;1;58;20150708;400;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150708;400;52.378;4.8942;72.8;Ams01
41736;15;187;1;58;20150708;500;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150708;500;52.378;4.8942;75.2;Ams01
41784;15;187;1;58;20150708;600;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150708;600;52.378;4.8942;81.0;Ams01
41832;15;187;1;58;20150708;700;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150708;700;52.378;4.8942;83.0;Ams01
41880;15;187;1;58;20150708;800;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150708;800;52.378;4.8942;81.2;Ams01
41928;15;187;1;58;20150708;900;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150708;900;52.378;4.8942;75.6;Ams01
41976;15;187;1;58;20150708;1000;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150708;1000;52.378;4.8942;72.6;Ams01
42024;15;187;1;58;20150708;1100;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150708;1100;52.378;4.8942;68.5;Ams01
42072;15;187;1;58;20150708;1200;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150708;1200;52.378;4.8942;66.2;Ams01
42120;15;187;1;58;20150708;1300;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150708;1300;52.378;4.8942;64.0;Ams01
42168;15;187;1;58;20150708;1400;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150708;1400;52.378;4.8942;65.0;Ams01
42216;15;187;1;58;20150708;1500;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150708;1500;52.378;4.8942;67.2;Ams01
42264;15;187;1;58;20150708;1600;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150708;1600;52.378;4.8942;66.7;Ams01
42312;15;187;1;58;20150708;1700;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150708;1700;52.378;4.8942;73.6;Ams01
42360;15;187;1;58;20150708;1800;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150708;1800;52.378;4.8942;78.2;Ams01
42408;15;187;1;58;20150708;1900;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150708;1900;52.378;4.8942;82.0;Ams01
42456;15;187;1;58;20150708;2000;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150708;2000;52.378;4.8942;83.0;Ams01
42504;15;187;1;58;20150708;2100;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150708;2100;52.378;4.8942;75.4;Ams01
42552;15;187;1;58;20150708;2200;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150708;2200;52.378;4.8942;70.9;Ams01
42600;15;187;1;58;20150708;2300;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150708;2300;52.378;4.8942;68.8;Ams01
42648;15;187;1;58;20150709;0;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150709;0;52.378;4.8942;68.0;Ams01
42696;15;187;1;58;20150709;100;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150709;100;52.378;4.8942;67.5;Ams01
42744;15;187;1;58;20150709;200;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150709;200;52.378;4.8942;65.6;Ams01
42792;15;187;1;58;20150709;300;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150709;300;52.378;4.8942;69.8;Ams01
42840;15;187;1;58;20150709;400;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150709;400;52.378;4.8942;66.8;Ams01
42888;15;187;1;58;20150709;500;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150709;500;52.378;4.8942;62.7;Ams01
42936;15;187;1;58;20150709;600;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150709;600;52.378;4.8942;73.7;Ams01
42984;15;187;1;58;20150709;700;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150709;700;52.378;4.8942;63.1;Ams01
43032;15;187;1;58;20150709;800;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150709;800;52.378;4.8942;60.4;Ams01
43080;15;187;1;58;20150709;900;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150709;900;52.378;4.8942;57.2;Ams01
43128;15;187;1;58;20150709;1000;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150709;1000;52.378;4.8942;63.9;Ams01
43176;15;187;1;58;20150709;1100;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150709;1100;52.378;4.8942;59.5;Ams01
43224;15;187;1;58;20150709;1200;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150709;1200;52.378;4.8942;58.2;Ams01
43272;15;187;1;58;20150709;1300;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150709;1300;52.378;4.8942;57.7;Ams01
43320;15;187;1;58;20150709;1400;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150709;1400;52.378;4.8942;57.4;Ams01
43368;15;187;1;58;20150709;1500;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150709;1500;52.378;4.8942;52.9;Ams01
43416;15;187;1;58;20150709;1600;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150709;1600;52.378;4.8942;52.4;Ams01
43464;15;187;1;58;20150709;1700;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150709;1700;52.378;4.8942;54.9;Ams01
43512;15;187;1;58;20150709;1800;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150709;1800;52.378;4.8942;58.9;Ams01
