;obstype@body;codetype@body;entryno@body;varno@body;date@hdr;time@hdr;stalt@hdr;statid@hdr;obstype@hdr;codetype@hdr;source@hdr;groupid@hdr;reportype@hdr;class@desc;type@desc;stream@desc;expver@desc;levtype@desc;andate@desc;antime@desc;lat@hdr;lon@hdr;obsvalue@body;stationid@hdr
7968;15;187;1;39;20150608;2200;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150608;2200;52.378;4.8942;11.6;Ams01
8016;15;187;1;39;20150608;2300;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150608;2300;52.378;4.8942;11.43;Ams01
8064;15;187;1;39;20150609;0;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150609;0;52.378;4.8942;11.04;Ams01
8112;15;187;1;39;20150609;100;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150609;100;52.378;4.8942;10.93;Ams01
8160;15;187;1;39;20150609;200;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150609;200;52.378;4.8942;10.84;Ams01
8208;15;187;1;39;20150609;300;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150609;300;52.378;4.8942;11.1;Ams01
8256;15;187;1;39;20150609;400;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150609;400;52.378;4.8942;11.58;Ams01
8304;15;187;1;39;20150609;500;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150609;500;52.378;4.8942;12.07;Ams01
8352;15;187;1;39;20150609;600;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150609;600;52.378;4.8942;12.26;Ams01
8400;15;187;1;39;20150609;700;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150609;700;52.378;4.8942;12.5;Ams01
8448;15;187;1;39;20150609;800;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150609;800;52.378;4.8942;12.62;Ams01
8496;15;187;1;39;20150609;900;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150609;900;52.378;4.8942;13.01;Ams01
8544;15;187;1;39;20150609;1000;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150609;1000;52.378;4.8942;12.78;Ams01
8592;15;187;1;39;20150609;1100;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150609;1100;52.378;4.8942;12.83;Ams01
8640;15;187;1;39;20150609;1200;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150609;1200;52.378;4.8942;13.25;Ams01
8688;15;187;1;39;20150609;1300;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150609;1300;52.378;4.8942;13.74;Ams01
8736;15;187;1;39;20150609;1400;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150609;1400;52.378;4.8942;13.69;Ams01
8784;15;187;1;39;20150609;1500;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150609;1500;52.378;4.8942;13.62;Ams01
8832;15;187;1;39;20150609;1600;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150609;1600;52.378;4.8942;13.57;Ams01
8880;15;187;1;39;20150609;1700;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150609;1700;52.378;4.8942;13.33;Ams01
8928;15;187;1;39;20150609;1800;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150609;1800;52.378;4.8942;12.82;Ams01
8976;15;187;1;39;20150609;1900;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150609;1900;52.378;4.8942;12.18;Ams01
9024;15;187;1;39;20150609;2000;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150609;2000;52.378;4.8942;11.75;Ams01
9072;15;187;1;39;20150609;2100;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150609;2100;52.378;4.8942;11.65;Ams01
9120;15;187;1;39;20150609;2200;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150609;2200;52.378;4.8942;11.68;Ams01
9168;15;187;1;39;20150609;2300;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150609;2300;52.378;4.8942;11.44;Ams01
9216;15;187;1;39;20150610;0;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150610;0;52.378;4.8942;11.09;Ams01
9264;15;187;1;39;20150610;100;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150610;100;52.378;4.8942;10.82;Ams01
9312;15;187;1;39;20150610;200;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150610;200;52.378;4.8942;10.77;Ams01
9360;15;187;1;39;20150610;300;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150610;300;52.378;4.8942;10.81;Ams01
9408;15;187;1;39;20150610;400;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150610;400;52.378;4.8942;12.02;Ams01
9456;15;187;1;39;20150610;500;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150610;500;52.378;4.8942;13.45;Ams01
9504;15;187;1;39;20150610;600;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150610;600;52.378;4.8942;14.16;Ams01
9552;15;187;1;39;20150610;700;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150610;700;52.378;4.8942;15.32;Ams01
9600;15;187;1;39;20150610;800;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150610;800;52.378;4.8942;16.98;Ams01
9648;15;187;1;39;20150610;900;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150610;900;52.378;4.8942;18.23;Ams01
9696;15;187;1;39;20150610;1000;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150610;1000;52.378;4.8942;19.1;Ams01
9744;15;187;1;39;20150610;1100;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150610;1100;52.378;4.8942;19.58;Ams01
9792;15;187;1;39;20150610;1200;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150610;1200;52.378;4.8942;19.04;Ams01
9840;15;187;1;39;20150610;1300;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150610;1300;52.378;4.8942;19.05;Ams01
9888;15;187;1;39;20150610;1400;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150610;1400;52.378;4.8942;18.95;Ams01
9936;15;187;1;39;20150610;1500;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150610;1500;52.378;4.8942;18.73;Ams01
9984;15;187;1;39;20150610;1600;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150610;1600;52.378;4.8942;18.19;Ams01
10032;15;187;1;39;20150610;1700;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150610;1700;52.378;4.8942;17.48;Ams01
10080;15;187;1;39;20150610;1800;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150610;1800;52.378;4.8942;16.67;Ams01
10128;15;187;1;39;20150610;1900;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150610;1900;52.378;4.8942;15.52;Ams01
10176;15;187;1;39;20150610;2000;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150610;2000;52.378;4.8942;14.84;Ams01
10224;15;187;1;39;20150610;2100;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150610;2100;52.378;4.8942;14.48;Ams01
10272;15;187;1;39;20150610;2200;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150610;2200;52.378;4.8942;14.01;Ams01
10320;15;187;1;39;20150610;2300;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150610;2300;52.378;4.8942;13.39;Ams01
10368;15;187;1;39;20150611;0;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150611;0;52.378;4.8942;13.01;Ams01
10416;15;187;1;39;20150611;100;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150611;100;52.378;4.8942;12.55;Ams01
10464;15;187;1;39;20150611;200;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150611;200;52.378;4.8942;12.38;Ams01
10512;15;187;1;39;20150611;300;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150611;300;52.378;4.8942;12.52;Ams01
10560;15;187;1;39;20150611;400;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150611;400;52.378;4.8942;13.23;Ams01
10608;15;187;1;39;20150611;500;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150611;500;52.378;4.8942;14.65;Ams01
10656;15;187;1;39;20150611;600;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150611;600;52.378;4.8942;15.57;Ams01
10704;15;187;1;39;20150611;700;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150611;700;52.378;4.8942;16.89;Ams01
10752;15;187;1;39;20150611;800;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150611;800;52.378;4.8942;18.77;Ams01
10800;15;187;1;39;20150611;900;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150611;900;52.378;4.8942;20.45;Ams01
10848;15;187;1;39;20150611;1000;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150611;1000;52.378;4.8942;21.48;Ams01
10896;15;187;1;39;20150611;1100;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150611;1100;52.378;4.8942;21.83;Ams01
10944;15;187;1;39;20150611;1200;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150611;1200;52.378;4.8942;22.03;Ams01
10992;15;187;1;39;20150611;1300;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150611;1300;52.378;4.8942;22.25;Ams01
11040;15;187;1;39;20150611;1400;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150611;1400;52.378;4.8942;22.28;Ams01
11088;15;187;1;39;20150611;1500;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150611;1500;52.378;4.8942;22.18;Ams01
11136;15;187;1;39;20150611;1600;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150611;1600;52.378;4.8942;22.04;Ams01
11184;15;187;1;39;20150611;1700;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150611;1700;52.378;4.8942;21.34;Ams01
11232;15;187;1;39;20150611;1800;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150611;1800;52.378;4.8942;19.15;Ams01
11280;15;187;1;39;20150611;1900;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150611;1900;52.378;4.8942;17.94;Ams01
11328;15;187;1;39;20150611;2000;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150611;2000;52.378;4.8942;17.33;Ams01
11376;15;187;1;39;20150611;2100;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150611;2100;52.378;4.8942;16.74;Ams01
11424;15;187;1;39;20150611;2200;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150611;2200;52.378;4.8942;16.24;Ams01
11472;15;187;1;39;20150611;2300;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150611;2300;52.378;4.8942;15.68;Ams01
11520;15;187;1;39;20150612;0;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150612;0;52.378;4.8942;15.07;Ams01
11568;15;187;1;39;20150612;100;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150612;100;52.378;4.8942;14.57;Ams01
11616;15;187;1;39;20150612;200;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150612;200;52.378;4.8942;14.13;Ams01
11664;15;187;1;39;20150612;300;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150612;300;52.378;4.8942;14.23;Ams01
11712;15;187;1;39;20150612;400;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150612;400;52.378;4.8942;15.18;Ams01
11760;15;187;1;39;20150612;500;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150612;500;52.378;4.8942;16.66;Ams01
11808;15;187;1;39;20150612;600;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150612;600;52.378;4.8942;18.56;Ams01
11856;15;187;1;39;20150612;700;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150612;700;52.378;4.8942;20.81;Ams01
11904;15;187;1;39;20150612;800;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150612;800;52.378;4.8942;23.38;Ams01
11952;15;187;1;39;20150612;900;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150612;900;52.378;4.8942;24.64;Ams01
12000;15;187;1;39;20150612;1000;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150612;1000;52.378;4.8942;25.55;Ams01
12048;15;187;1;39;20150612;1100;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150612;1100;52.378;4.8942;26.05;Ams01
12096;15;187;1;39;20150612;1200;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150612;1200;52.378;4.8942;25.62;Ams01
12144;15;187;1;39;20150612;1300;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150612;1300;52.378;4.8942;25.71;Ams01
12192;15;187;1;39;20150612;1400;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150612;1400;52.378;4.8942;25.42;Ams01
12240;15;187;1;39;20150612;1500;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150612;1500;52.378;4.8942;24.51;Ams01
12288;15;187;1;39;20150612;1600;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150612;1600;52.378;4.8942;24.38;Ams01
12336;15;187;1;39;20150612;1700;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150612;1700;52.378;4.8942;23.92;Ams01
12384;15;187;1;39;20150612;1800;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150612;1800;52.378;4.8942;23.51;Ams01
12432;15;187;1;39;20150612;1900;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150612;1900;52.378;4.8942;23.19;Ams01
12480;15;187;1;39;20150612;2000;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150612;2000;52.378;4.8942;22.99;Ams01
12528;15;187;1;39;20150612;2100;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150612;2100;52.378;4.8942;22.82;Ams01
12576;15;187;1;39;20150612;2200;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150612;2200;52.378;4.8942;22.61;Ams01
12624;15;187;1;39;20150612;2300;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150612;2300;52.378;4.8942;21.86;Ams01
12672;15;187;1;39;20150613;0;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150613;0;52.378;4.8942;21.22;Ams01
12720;15;187;1;39;20150613;100;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150613;100;52.378;4.8942;20.54;Ams01
12768;15;187;1;39;20150613;200;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150613;200;52.378;4.8942;19.74;Ams01
12816;15;187;1;39;20150613;300;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150613;300;52.378;4.8942;19.0;Ams01
12864;15;187;1;39;20150613;400;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150613;400;52.378;4.8942;18.81;Ams01
12912;15;187;1;39;20150613;500;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150613;500;52.378;4.8942;17.87;Ams01
12960;15;187;1;39;20150613;600;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150613;600;52.378;4.8942;17.4;Ams01
13008;15;187;1;39;20150613;700;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150613;700;52.378;4.8942;17.23;Ams01
13056;15;187;1;39;20150613;800;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150613;800;52.378;4.8942;16.33;Ams01
13104;15;187;1;39;20150613;900;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150613;900;52.378;4.8942;16.86;Ams01
13152;15;187;1;39;20150613;1000;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150613;1000;52.378;4.8942;17.45;Ams01
13200;15;187;1;39;20150613;1100;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150613;1100;52.378;4.8942;17.62;Ams01
13248;15;187;1;39;20150613;1200;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150613;1200;52.378;4.8942;18.56;Ams01
13296;15;187;1;39;20150613;1300;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150613;1300;52.378;4.8942;19.18;Ams01
13344;15;187;1;39;20150613;1400;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150613;1400;52.378;4.8942;18.08;Ams01
13392;15;187;1;39;20150613;1500;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150613;1500;52.378;4.8942;16.85;Ams01
13440;15;187;1;39;20150613;1600;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150613;1600;52.378;4.8942;16.32;Ams01
13488;15;187;1;39;20150613;1700;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150613;1700;52.378;4.8942;15.77;Ams01
13536;15;187;1;39;20150613;1800;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150613;1800;52.378;4.8942;15.53;Ams01
13584;15;187;1;39;20150613;1900;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150613;1900;52.378;4.8942;14.48;Ams01
13632;15;187;1;39;20150613;2000;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150613;2000;52.378;4.8942;13.96;Ams01
13680;15;187;1;39;20150613;2100;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150613;2100;52.378;4.8942;14.23;Ams01
13728;15;187;1;39;20150613;2200;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150613;2200;52.378;4.8942;14.0;Ams01
13776;15;187;1;39;20150613;2300;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150613;2300;52.378;4.8942;14.05;Ams01
13824;15;187;1;39;20150614;0;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150614;0;52.378;4.8942;13.96;Ams01
13872;15;187;1;39;20150614;100;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150614;100;52.378;4.8942;13.96;Ams01
13920;15;187;1;39;20150614;200;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150614;200;52.378;4.8942;13.97;Ams01
13968;15;187;1;39;20150614;300;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150614;300;52.378;4.8942;13.84;Ams01
14016;15;187;1;39;20150614;400;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150614;400;52.378;4.8942;14.0;Ams01
14064;15;187;1;39;20150614;500;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150614;500;52.378;4.8942;14.1;Ams01
14112;15;187;1;39;20150614;600;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150614;600;52.378;4.8942;14.49;Ams01
14160;15;187;1;39;20150614;700;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150614;700;52.378;4.8942;15.02;Ams01
14208;15;187;1;39;20150614;800;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150614;800;52.378;4.8942;15.86;Ams01
14256;15;187;1;39;20150614;900;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150614;900;52.378;4.8942;16.1;Ams01
14304;15;187;1;39;20150614;1000;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150614;1000;52.378;4.8942;16.0;Ams01
14352;15;187;1;39;20150614;1100;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150614;1100;52.378;4.8942;16.02;Ams01
14400;15;187;1;39;20150614;1200;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150614;1200;52.378;4.8942;16.37;Ams01
14448;15;187;1;39;20150614;1300;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150614;1300;52.378;4.8942;15.94;Ams01
14496;15;187;1;39;20150614;1400;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150614;1400;52.378;4.8942;15.41;Ams01
14544;15;187;1;39;20150614;1500;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150614;1500;52.378;4.8942;14.7;Ams01
14592;15;187;1;39;20150614;1600;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150614;1600;52.378;4.8942;14.27;Ams01
14640;15;187;1;39;20150614;1700;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150614;1700;52.378;4.8942;13.82;Ams01
14688;15;187;1;39;20150614;1800;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150614;1800;52.378;4.8942;13.82;Ams01
14736;15;187;1;39;20150614;1900;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150614;1900;52.378;4.8942;13.73;Ams01
14784;15;187;1;39;20150614;2000;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150614;2000;52.378;4.8942;13.69;Ams01
14832;15;187;1;39;20150614;2100;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150614;2100;52.378;4.8942;12.88;Ams01
14880;15;187;1;39;20150614;2200;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150614;2200;52.378;4.8942;12.73;Ams01
14928;15;187;1;39;20150614;2300;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150614;2300;52.378;4.8942;12.57;Ams01
14976;15;187;1;39;20150615;0;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150615;0;52.378;4.8942;12.33;Ams01
15024;15;187;1;39;20150615;100;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150615;100;52.378;4.8942;12.14;Ams01
15072;15;187;1;39;20150615;200;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150615;200;52.378;4.8942;11.52;Ams01
15120;15;187;1;39;20150615;300;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150615;300;52.378;4.8942;11.33;Ams01
15168;15;187;1;39;20150615;400;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150615;400;52.378;4.8942;11.66;Ams01
15216;15;187;1;39;20150615;500;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150615;500;52.378;4.8942;12.03;Ams01
15264;15;187;1;39;20150615;600;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150615;600;52.378;4.8942;12.58;Ams01
15312;15;187;1;39;20150615;700;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150615;700;52.378;4.8942;13.56;Ams01
15360;15;187;1;39;20150615;800;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150615;800;52.378;4.8942;14.88;Ams01
15408;15;187;1;39;20150615;900;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150615;900;52.378;4.8942;15.37;Ams01
15456;15;187;1;39;20150615;1000;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150615;1000;52.378;4.8942;16.2;Ams01
15504;15;187;1;39;20150615;1100;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150615;1100;52.378;4.8942;16.28;Ams01
15552;15;187;1;39;20150615;1200;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150615;1200;52.378;4.8942;16.33;Ams01
15600;15;187;1;39;20150615;1300;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150615;1300;52.378;4.8942;16.35;Ams01
15648;15;187;1;39;20150615;1400;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150615;1400;52.378;4.8942;15.92;Ams01
15696;15;187;1;39;20150615;1500;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150615;1500;52.378;4.8942;15.82;Ams01
15744;15;187;1;39;20150615;1600;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150615;1600;52.378;4.8942;15.21;Ams01
15792;15;187;1;39;20150615;1700;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150615;1700;52.378;4.8942;14.53;Ams01
15840;15;187;1;39;20150615;1800;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150615;1800;52.378;4.8942;13.58;Ams01
15888;15;187;1;39;20150615;1900;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150615;1900;52.378;4.8942;12.54;Ams01
